instance_uid,foliage_actor,component_index,component_name,mesh_name,mesh_path,instance_index,x_cm,y_cm,z_cm,x_m,y_m,z_m,pitch_deg,yaw_deg,roll_deg,scale_x,scale_y,scale_z,ndvi_class,NDVI
InstancedFoliageActor|0|74,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,74,-4744.415527,-21900,481.7675781,-47.44415527,-219,4.817675781,0,106.5489349,0,1,1,1,MEDIUM_TREE,0.528876
InstancedFoliageActor|0|75,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,75,-2826.124756,-29219.25586,157.495521,-28.26124756,-292.1925586,1.57495521,0,78.49702454,0,1,1,1,MEDIUM_TREE,0.480315
InstancedFoliageActor|0|76,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,76,-2400,-26124.97461,345.7998141,-24,-261.2497461,3.457998141,0,-150.8902588,0,1,1,1,MEDIUM_TREE,0.801409
InstancedFoliageActor|0|77,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,77,-7573.361328,-13876.82227,85.30859375,-75.73361328,-138.7682227,0.853085938,0,-138.6079865,0,1,1,1,MEDIUM_TREE,0.527970
InstancedFoliageActor|0|78,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,78,-5500,-12399.99805,70.99903322,-55,-123.9999805,0.709990332,0,-15.39628315,0,1,1,1,MEDIUM_TREE,0.617353
InstancedFoliageActor|0|79,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,79,-4800,-15599.99902,138.9697266,-48,-155.9999902,1.389697266,0,-12.6607275,0,1,1,1,MEDIUM_TREE,0.764874
InstancedFoliageActor|0|80,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,80,-4470.231445,-13023.87012,126.7216895,-44.70231445,-130.2387012,1.267216895,0,96.508461,0,1,1,1,MEDIUM_TREE,0.499777
InstancedFoliageActor|0|81,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,81,-3900,-17641.60938,205.5703125,-39,-176.4160938,2.055703125,0,95.94374084,0,1,1,1,MEDIUM_TREE,0.577142
InstancedFoliageActor|0|82,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,82,-3974.01001,-10872.92676,90.1015625,-39.7401001,-108.7292676,0.901015625,0,31.99600029,0,1,1,1,MEDIUM_TREE,0.298568
InstancedFoliageActor|0|83,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,83,-9375.792969,-6699.996582,174.7304688,-93.75792969,-66.99996582,1.747304688,0,-138.6079865,0,1,1,1,MEDIUM_TREE,0.435154
InstancedFoliageActor|0|84,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,84,-8204.007813,-8751.381836,109.5507813,-82.04007813,-87.51381836,1.095507813,0,-153.0405121,0,1,1,1,MEDIUM_TREE,0.527807
InstancedFoliageActor|0|85,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,85,-8102.583008,-7642.550293,178.5195313,-81.02583008,-76.42550293,1.785195313,0,31.99600029,0,1,1,1,MEDIUM_TREE,0.704837
InstancedFoliageActor|0|86,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,86,-7515.240723,-3479.67334,388.3041153,-75.15240723,-34.7967334,3.883041153,0,177.3229828,0,1,1,1,MEDIUM_TREE,0.844829
InstancedFoliageActor|0|87,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,87,-6960.292969,-6899.998047,204.25,-69.60292969,-68.99998047,2.0425,0,-46.76944733,0,1,1,1,MEDIUM_TREE,0.626676
InstancedFoliageActor|0|88,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,88,-3966.966797,-5299.996582,182.4570313,-39.66966797,-52.99996582,1.824570313,0,98.50505829,0,1,1,1,MEDIUM_TREE,0.677046
InstancedFoliageActor|0|89,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,89,-2700,-804.0510254,463.0195313,-27,-8.040510254,4.630195313,0,81.98644257,0,1,1,1,MEDIUM_TREE,0.660234
InstancedFoliageActor|0|90,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,90,-2672.2854,-2699.996094,363.5306778,-26.722854,-26.99996094,3.635306778,0,-81.63653564,0,1,1,1,MEDIUM_TREE,0.825253
InstancedFoliageActor|0|91,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,91,-866.0770264,-2348.412109,473.3115332,-8.660770264,-23.48412109,4.733115332,0,104.5803909,0,1,1,1,MEDIUM_TREE,0.790804
InstancedFoliageActor|0|92,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,92,-8328.538086,1755.920654,593.0166016,-83.28538086,17.55920654,5.930166016,0,31.99600029,0,1,1,1,MEDIUM_TREE,0.679265
InstancedFoliageActor|0|93,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,93,-4089.877686,1275.65271,385.7070313,-40.89877686,12.7565271,3.857070313,0,24.50710297,0,1,1,1,MEDIUM_TREE,0.448030
InstancedFoliageActor|0|94,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,94,-3900,2451.937012,374.0351563,-39,24.51937012,3.740351563,0,158.6912537,0,1,1,1,MEDIUM_TREE,0.792609
InstancedFoliageActor|0|95,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,95,-2257.138428,900.0001221,436.7363281,-22.57138428,9.000001221,4.367363281,0,-150.8902588,0,1,1,1,MEDIUM_TREE,0.698588
InstancedFoliageActor|0|96,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,96,-4600,10972.7207,156.9960938,-46,109.727207,1.569960938,0,178.6085968,0,1,1,1,MEDIUM_TREE,0.850849
InstancedFoliageActor|0|97,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,97,-4566.570801,21031.12305,285.3867188,-45.66570801,210.3112305,2.853867188,0,178.6085968,0,1,1,1,MEDIUM_TREE,0.624617
InstancedFoliageActor|0|98,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,98,-8318.759766,31781.24023,68.75390625,-83.18759766,317.8124023,0.687539063,0,31.99600029,0,1,1,1,MEDIUM_TREE,0.981558
InstancedFoliageActor|0|99,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,99,-4074.536621,31225.46484,168.2138765,-40.74536621,312.2546484,1.682138765,0,24.50710297,0,1,1,1,MEDIUM_TREE,0.565402
InstancedFoliageActor|0|100,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,100,-3890.68335,32436.39063,82.85059521,-38.9068335,324.3639063,0.828505952,0,158.6912537,0,1,1,1,MEDIUM_TREE,0.916751
InstancedFoliageActor|0|101,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,101,-2292.198486,30900,152.7773438,-22.92198486,309,1.527773438,0,-150.8902588,0,1,1,1,MEDIUM_TREE,0.650721
InstancedFoliageActor|0|102,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,102,1679.242676,-38251.85938,11.11231339,16.79242676,-382.5185938,0.111123134,0,31.99600029,0,1,1,1,MEDIUM_TREE,0.537072
InstancedFoliageActor|0|103,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,103,5917.938965,-38700,39.46778214,59.17938965,-387,0.394677821,0,24.50710297,0,1,1,1,MEDIUM_TREE,0.426879
InstancedFoliageActor|0|104,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,104,6152.131348,-37499.99609,65.28809465,61.52131348,-374.9999609,0.652880947,0,158.6912537,0,1,1,1,MEDIUM_TREE,0.602815
InstancedFoliageActor|0|105,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,105,7707.772461,-39052.01953,5.05859375,77.07772461,-390.5201953,0.050585938,0,-150.8902588,0,1,1,1,MEDIUM_TREE,0.886198
InstancedFoliageActor|0|106,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,106,2100,-27844.44727,251.4677822,21,-278.4444727,2.514677822,0,-138.6079865,0,1,1,1,MEDIUM_TREE,0.776947
InstancedFoliageActor|0|107,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,107,3417.182373,-27469.65234,261.4638759,34.17182373,-274.6965234,2.614638759,0,-12.6607275,0,1,1,1,MEDIUM_TREE,0.753999
InstancedFoliageActor|0|108,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,108,4610.225098,-28998.20508,286.3115322,46.10225098,-289.9820508,2.863115322,0,-153.0405121,0,1,1,1,MEDIUM_TREE,0.202343
InstancedFoliageActor|0|109,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,109,7400,-27699.99609,238.18302,74,-276.9999609,2.3818302,0,68.26441193,0,1,1,1,MEDIUM_TREE,0.757974
InstancedFoliageActor|0|110,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,110,8916.366211,-29379.17578,202.3119263,89.16366211,-293.7917578,2.023119263,0,-59.49428558,0,1,1,1,MEDIUM_TREE,0.730053
InstancedFoliageActor|0|111,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,111,5400,-18968.90625,66.64160156,54,-189.6890625,0.666416016,0,178.6085968,0,1,1,1,MEDIUM_TREE,0.531013
InstancedFoliageActor|0|112,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,112,1700,-8197.422852,514.1482614,17,-81.97422852,5.141482614,0,31.99600029,0,1,1,1,MEDIUM_TREE,0.517071
InstancedFoliageActor|0|113,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,113,5910.152344,-8689.269531,440.875,59.10152344,-86.89269531,4.40875,0,24.50710297,0,1,1,1,MEDIUM_TREE,0.629584
InstancedFoliageActor|0|114,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,114,6100,-7499.998047,560.0507813,61,-74.99998047,5.600507813,0,158.6912537,0,1,1,1,MEDIUM_TREE,0.940478
InstancedFoliageActor|0|115,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,115,7700,-8999.998047,352.2382813,77,-89.99998047,3.522382813,0,-150.8902588,0,1,1,1,MEDIUM_TREE,0.440082
InstancedFoliageActor|0|116,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,116,3700,2500.000488,228.8134766,37,25.00000488,2.288134766,0,23.80348206,0,1,1,1,MEDIUM_TREE,0.552995
InstancedFoliageActor|0|117,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,117,7887.815918,2165.692139,193.1074219,78.87815918,21.65692139,1.931074219,0,132.7379303,0,1,1,1,MEDIUM_TREE,0.875121
InstancedFoliageActor|0|118,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,118,631.982666,13277.89355,77.70703125,6.31982666,132.7789355,0.777070313,0,-138.6079865,0,1,1,1,MEDIUM_TREE,0.549693
InstancedFoliageActor|0|119,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,119,1784.26062,11200.00195,-7.423630645,17.8426062,112.0000195,-0.074236306,0,-153.0405121,0,1,1,1,MEDIUM_TREE,0.564435
InstancedFoliageActor|0|120,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,120,1835.285278,12400.24609,79.8359375,18.35285278,124.0024609,0.798359375,0,31.99600029,0,1,1,1,MEDIUM_TREE,0.647600
InstancedFoliageActor|0|121,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,121,2484.769531,16528.13867,114.5228667,24.84769531,165.2813867,1.145228667,0,177.3229828,0,1,1,1,MEDIUM_TREE,0.406568
InstancedFoliageActor|0|122,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,122,2943.94751,13143.94922,39.21972656,29.4394751,131.4394922,0.392197266,0,-46.76944733,0,1,1,1,MEDIUM_TREE,0.669590
InstancedFoliageActor|0|123,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,123,6068.176758,14700.00293,42.40234375,60.68176758,147.0000293,0.424023438,0,98.50505829,0,1,1,1,MEDIUM_TREE,0.412269
InstancedFoliageActor|0|124,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,124,7275.031738,19175.0332,69.62109375,72.75031738,191.750332,0.696210938,0,81.98644257,0,1,1,1,MEDIUM_TREE,0.789336
InstancedFoliageActor|0|125,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,125,7358.859863,17244.1875,79.46875,73.58859863,172.441875,0.7946875,0,-81.63653564,0,1,1,1,MEDIUM_TREE,0.630573
InstancedFoliageActor|0|126,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,126,9073.042969,17624.96094,93.53515625,90.73042969,176.2496094,0.935351563,0,104.5803909,0,1,1,1,MEDIUM_TREE,1.000000
InstancedFoliageActor|0|127,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,127,620.3106079,23293.47852,274.4179688,6.203106079,232.9347852,2.744179688,0,-138.6079865,0,1,1,1,MEDIUM_TREE,0.680551
InstancedFoliageActor|0|128,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,128,1734.246338,21159.49219,178.9834093,17.34246338,211.5949219,1.789834093,0,-153.0405121,0,1,1,1,MEDIUM_TREE,0.875824
InstancedFoliageActor|0|129,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,129,1835.267334,22388.63477,197.8554688,18.35267334,223.8863477,1.978554688,0,31.99600029,0,1,1,1,MEDIUM_TREE,0.395412
InstancedFoliageActor|0|130,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,130,2453.595947,26520.33594,135.1982511,24.53595947,265.2033594,1.351982511,0,177.3229828,0,1,1,1,MEDIUM_TREE,0.608015
InstancedFoliageActor|0|131,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,131,2981.281738,23071.69531,117.1796875,29.81281738,230.7169531,1.171796875,0,-46.76944733,0,1,1,1,MEDIUM_TREE,0.688166
InstancedFoliageActor|0|132,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,132,6044.744141,24676.37695,33.10059677,60.44744141,246.7637695,0.331005968,0,98.50505829,0,1,1,1,MEDIUM_TREE,0.944230
InstancedFoliageActor|0|133,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,133,7316.51416,29200,129.0703125,73.1651416,292,1.290703125,0,81.98644257,0,1,1,1,MEDIUM_TREE,0.327435
InstancedFoliageActor|0|134,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,134,7343.266113,27236.39063,64.92871094,73.43266113,272.3639063,0.649287109,0,-81.63653564,0,1,1,1,MEDIUM_TREE,0.808312
InstancedFoliageActor|0|135,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,135,9057.457031,27628.87695,120.1240234,90.57457031,276.2887695,1.201240234,0,104.5803909,0,1,1,1,MEDIUM_TREE,0.736444
InstancedFoliageActor|0|136,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,136,2076.107178,32100,24.49902344,20.76107178,321,0.244990234,0,-138.6079865,0,1,1,1,MEDIUM_TREE,0.906038
InstancedFoliageActor|0|137,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,137,3445.077148,32445.07813,47.62792969,34.45077148,324.4507813,0.476279297,0,-12.6607275,0,1,1,1,MEDIUM_TREE,0.758229
InstancedFoliageActor|0|138,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,138,4600,30978.39648,28.98242188,46,309.7839648,0.289824219,0,-153.0405121,0,1,1,1,MEDIUM_TREE,0.639373
InstancedFoliageActor|0|139,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,139,7400,32278.12305,159.0869141,74,322.7812305,1.590869141,0,68.26441193,0,1,1,1,MEDIUM_TREE,0.536103
InstancedFoliageActor|0|140,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,140,8962.974609,30700,257.5166016,89.62974609,307,2.575166016,0,-59.49428558,0,1,1,1,MEDIUM_TREE,0.405328
InstancedFoliageActor|0|141,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,141,12076.10547,-37875.60547,7.499032143,120.7610547,-378.7560547,0.074990321,0,-138.6079865,0,1,1,1,MEDIUM_TREE,0.665176
InstancedFoliageActor|0|142,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,142,13440.61719,-37399.99609,61.296875,134.4061719,-373.9999609,0.61296875,0,-12.6607275,0,1,1,1,MEDIUM_TREE,0.595495
InstancedFoliageActor|0|143,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,143,14590.72363,-39013.78516,-3.329092857,145.9072363,-390.1378516,-0.033290929,0,-153.0405121,0,1,1,1,MEDIUM_TREE,0.993648
InstancedFoliageActor|0|144,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,144,17317.83984,-37756.60938,33,173.1783984,-377.5660938,0.33,0,68.26441193,0,1,1,1,MEDIUM_TREE,0.520016
InstancedFoliageActor|0|145,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,145,10885.8877,-29059.03906,113.9877075,108.858877,-290.5903906,1.139877075,0,-153.0405121,0,1,1,1,MEDIUM_TREE,0.687671
InstancedFoliageActor|0|146,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,146,11913.7627,-24936.28906,185.5166016,119.137627,-249.3628906,1.855166016,0,2.266960144,0,1,1,1,MEDIUM_TREE,0.347580
InstancedFoliageActor|0|147,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,147,10632.00293,-16700,98.36328125,106.3200293,-167,0.983632813,0,-138.6079865,0,1,1,1,MEDIUM_TREE,0.558817
InstancedFoliageActor|0|148,InstancedFoliageActor,0,FoliageInstancedStaticMeshComponent_0,SM_Tree_M_01,/Game/RuralAustralia/StaticMeshes/Vegetation/Tree_M_01/SM_Tree_M_01.SM_Tree_M_01,148,11800,-18825.3125,84.67578125,118,-188.253125,0.846757813,0,-153.0405121,0,1,1,1,MEDIUM_TREE,0.677007
